encounter_timestamp,park_area_id,park_district,park_borough,patroncount,in_playground,action_taken,amenity
06/10/2020 11:28:23 AM,Q002,Q-05,Queens,50,true,Approached the crowd; they ignored the employee,Handall court
06/10/2020 11:26:42 AM,Q131,Q-05,Queens,25,false,Did not approach the crowd; the crowd remains,Soccer field
06/10/2020 11:25:22 AM,Q102-02,Q-05,Queens,30,false,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
06/10/2020 11:23:53 AM,Q102-ZN03,Q-05,Queens,15,true,Approached the crowd; they ignored the employee,Handall court
06/10/2020 10:29:05 AM,Q024-03,Q-07,Queens,4,true,Approached the crowd; they ignored the employee,Handall court
06/10/2020 07:49:05 AM,Q099-ZN15,Q-15,Queens,23,false,Did not approach the crowd; the crowd remains,Soccer field
06/10/2020 07:48:43 AM,Q099-ZN09,Q-15,Queens,25,false,Did not approach the crowd; the crowd remains,Soccer field
06/10/2020 07:48:04 AM,Q099-ZN17,Q-15,Queens,34,false,Did not approach the crowd; the crowd remains,Soccer field
06/10/2020 07:47:43 AM,Q099-ZN16,Q-15,Queens,30,false,Did not approach the crowd; the crowd remains,Soccer field
06/09/2020 08:20:25 PM,Q004,Q-01,Queens,200,false,Did not approach the crowd; the crowd remains,Soccer field
06/09/2020 06:11:43 PM,Q293,Q-11,Queens,24,true,Approached the crowd; they ignored the employee,Handall court
06/09/2020 05:12:08 PM,Q015-ZN06,Q-16,Queens,50,false,Did not approach the crowd; the crowd remains,Bench/sitting area
06/09/2020 05:11:14 PM,Q020-ZN01,Q-05A,Queens,50,false,Did not approach the crowd; the crowd remains,Baseball field
06/09/2020 05:10:24 PM,Q015-ZN04,Q-16,Queens,200,false,Did not approach the crowd; the crowd remains,Baseball field
06/09/2020 05:09:33 PM,Q020-ZN01,Q-05A,Queens,40,false,Did not approach the crowd; the crowd remains,Bench/sitting area
06/09/2020 04:25:07 PM,Q021,Q-08,Queens,40,false,Approached the crowd; they ignored the employee,Adult fitness equipment
06/09/2020 02:41:07 PM,Q099-ZN06,Q-15,Queens,25,false,Did not approach the crowd; the crowd remains,Skate Park
06/09/2020 02:40:22 PM,Q099-ZN09,Q-15,Queens,24,false,Did not approach the crowd; the crowd remains,Soccer field
06/09/2020 02:39:51 PM,Q099-ZN15,Q-15,Queens,20,false,Did not approach the crowd; the crowd remains,Soccer field
06/09/2020 02:39:29 PM,Q099-ZN06,Q-15,Queens,26,false,Did not approach the crowd; the crowd remains,Soccer field
06/09/2020 02:06:35 PM,M144-ZN03,M-03,Manhattan,17,false,Did not approach the crowd; the crowd remains,Adult fitness equipment
06/09/2020 12:27:25 PM,R022-ZN02,R-01,Staten Island,12,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/08/2020 07:32:53 PM,Q103,Q-11,Queens,25,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/08/2020 04:58:09 PM,Q163-01,Q-14,Queens,5,false,Approached the crowd; they complied with instructions,Skate Park
06/08/2020 04:10:52 PM,Q020-02,Q-05A,Queens,30,false,Did not approach the crowd; the crowd remains,Baseball field
06/08/2020 03:38:33 PM,B028-03,B-10,Brooklyn,34,true,Did not approach the crowd; the crowd remains,Playground
06/08/2020 03:37:42 PM,B028-01,B-10,Brooklyn,15,true,Approached the crowd; they ignored the employee,Playground
06/08/2020 03:03:24 PM,M089,M-05,Manhattan,6,false,Did not approach the crowd; the crowd remains,Walking path
06/08/2020 02:52:39 PM,M144-ZN02,M-03,Manhattan,10,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/08/2020 02:51:33 PM,M144-ZN06,M-03,Manhattan,17,false,Approached the crowd; they ignored the employee,Adult fitness equipment
06/08/2020 02:50:45 PM,M144-ZN04,M-03,Manhattan,15,true,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/08/2020 12:09:40 PM,B026,B-02,Brooklyn,10,false,Did not approach the crowd; the crowd remains,Playground
06/07/2020 04:48:50 PM,Q471-ZN01,Q-02,Queens,100,true,Approached the crowd; they ignored the employee,Playground
06/07/2020 04:48:12 PM,X255,X-02,Bronx,100,false,Did not approach the crowd; the crowd remains,Bench/sitting area
06/07/2020 04:14:54 PM,X002-05A,X-14,Bronx,75,true,Approached the crowd; they ignored the employee,Playground
06/07/2020 04:13:52 PM,X002-ZN04,X-14,Bronx,200,false,Approached the crowd; they ignored the employee,Baseball field
06/07/2020 04:11:17 PM,X002-ZN01,X-14,Bronx,500,false,Did not approach the crowd; the crowd remains,Baseball field
06/07/2020 03:11:13 PM,M144-ZN06,M-03,Manhattan,15,true,Approached the crowd; they ignored the employee,Baseball field
06/07/2020 03:10:39 PM,M017,M-03,Manhattan,15,true,Approached the crowd; they ignored the employee,Baseball field
06/07/2020 02:55:16 PM,M144-ZN04,M-03,Manhattan,17,true,Approached the crowd; they ignored the employee,Adult fitness equipment
06/07/2020 02:03:30 PM,Q021-ZN02,Q-08,Queens,25,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/07/2020 12:13:12 PM,M208D-02,M-11,Manhattan,300,true,Did not approach the crowd; the crowd remains,Soccer field
06/07/2020 10:36:56 AM,Q001-ZN01,Q-07A,Queens,30,false,Approached the crowd; they ignored the employee,Baseball field
06/07/2020 08:03:50 AM,Q391,Q-08,Queens,30,false,Did not approach the crowd; the crowd remains,Soccer field
06/06/2020 06:08:00 PM,Q044,Q-02,Queens,15,true,Approached the crowd; they ignored the employee,Handall court
06/06/2020 03:14:02 PM,Q008-ZN02,Q-13,Queens,12,false,Approached the crowd; they complied with instructions,Soccer field
06/06/2020 02:49:28 PM,X044,X-07,Bronx,12,false,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
06/06/2020 01:19:43 PM,X255,X-02,Bronx,20,false,Did not approach the crowd; the crowd remains,Bench/sitting area
06/06/2020 01:18:32 PM,M223,M-09,Manhattan,20,false,Did not approach the crowd; the crowd remains,Soccer field
06/06/2020 11:47:32 AM,M077-ZN02,M-09,Manhattan,20,false,Approached the crowd; they ignored the employee,Walking path
06/06/2020 11:19:16 AM,Q099-20,Q-15,Queens,2,true,Did not approach the crowd; the crowd remains,Playground
06/06/2020 11:09:43 AM,M144-ZN05,M-03,Manhattan,17,false,Approached the crowd; they ignored the employee,Baseball field
06/06/2020 10:58:32 AM,R022,R-01,Staten Island,25,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/06/2020 10:37:52 AM,Q300-05,Q-07,Queens,12,false,Did not approach the crowd; the crowd remains,Track/field area
06/06/2020 10:36:29 AM,Q300-03,Q-07,Queens,19,true,Approached the crowd; they complied with instructions,Playground
06/06/2020 08:06:00 AM,M011,M-04,Manhattan,14,false,Did not approach the crowd; the crowd remains,Basketball court
06/05/2020 06:55:11 PM,Q086-01,Q-07,Queens,50,true,Did not approach the crowd; the crowd remains,Handall court
06/05/2020 05:00:16 PM,Q021,Q-08,Queens,25,false,Did not approach the crowd; the crowd remains,Bench/sitting area
06/05/2020 03:53:01 PM,Q001-ZN02,Q-07A,Queens,15,false,Did not approach the crowd; the crowd remains,Bench/sitting area
06/05/2020 01:35:19 PM,Q300-03,Q-07,Queens,25,true,Did not approach the crowd; the crowd remains,Playground
06/04/2020 06:42:02 PM,Q163-ZN05A,Q-14,Queens,10,false,Did not approach the crowd; the crowd remains,Handall court
06/04/2020 04:29:36 PM,Q021,Q-08,Queens,30,false,Approached the crowd; they ignored the employee,Bench/sitting area
06/04/2020 03:43:04 PM,Q392-ZN01,Q-13,Queens,13,false,Did not approach the crowd; the crowd remains,Soccer field
06/04/2020 03:21:52 PM,X147A-01,X-14,Bronx,30,true,Approached the crowd; they ignored the employee,Playground
06/04/2020 03:07:52 PM,Q131-01,Q-05,Queens,25,false,Did not approach the crowd; the crowd remains,Soccer field
06/03/2020 09:43:38 AM,Q220E,Q-12,Queens,10,true,Did not approach the crowd; the crowd remains,Playground
06/02/2020 06:46:01 PM,Q004,Q-01,Queens,100,false,Did not approach the crowd; the crowd remains,Soccer field
06/02/2020 05:47:38 PM,Q392-ZN01,Q-13,Queens,20,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
06/02/2020 05:32:52 PM,Q207,Q-06,Queens,20,false,Did not approach the crowd; the crowd remains,Chess area
06/02/2020 05:10:48 PM,X147A-ZN01,X-14,Bronx,30,false,Did not approach the crowd; the crowd remains,Soccer field
06/02/2020 03:50:38 PM,Q162,Q-14,Queens,7,false,Approached the crowd; they complied with instructions,Handall court
06/02/2020 02:27:43 PM,Q428,Q-06,Queens,6,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
06/02/2020 01:28:53 PM,B008-03,B-16,Brooklyn,30,true,Approached the crowd; they ignored the employee,Playground
06/02/2020 10:58:56 AM,Q131-01,Q-05,Queens,80,true,Approached the crowd; they ignored the employee,Soccer field
06/01/2020 03:50:01 PM,Q300-03,Q-07,Queens,25,true,Did not approach the crowd; the crowd remains,Playground
06/01/2020 10:54:14 AM,Q005-11,Q-12,Queens,12,true,Approached the crowd; they ignored the employee,Playground
06/01/2020 10:22:51 AM,X147A-ZN01,X-14,Bronx,11,false,Did not approach the crowd; the crowd remains,Soccer field
05/31/2020 04:31:20 PM,Q108,Q-13,Queens,13,false,Approached the crowd; they ignored the employee,Skate Park
05/31/2020 03:04:12 PM,Q397,Q-07,Queens,30,true,Approached the crowd; they complied with instructions,Basketball court
05/31/2020 02:38:52 PM,X255,X-02,Bronx,15,false,Did not approach the crowd; the crowd remains,Baseball field
05/31/2020 02:20:35 PM,Q107-01,Q-13,Queens,60,true,Approached the crowd; they ignored the employee,Playground
05/31/2020 11:56:57 AM,Q396,Q-12,Queens,23,false,Did not approach the crowd; the crowd remains,Baseball field
05/31/2020 11:52:41 AM,X136-01,X-07,Bronx,2,false,Approached the crowd; they complied with instructions,Adult fitness equipment
05/31/2020 11:08:37 AM,Q391,Q-08,Queens,40,false,Did not approach the crowd; the crowd remains,Soccer field
05/31/2020 10:19:55 AM,Q220G,Q-08,Queens,6,false,Did not approach the crowd; the crowd remains,Handall court
05/30/2020 07:30:55 PM,M077-04,M-09,Manhattan,50,true,Did not approach the crowd; the crowd remains,Playground
05/30/2020 07:30:05 PM,M077-03,M-09,Manhattan,30,true,Approached the crowd; they ignored the employee,Chess area
05/30/2020 07:29:03 PM,M223,M-09,Manhattan,300,false,Did not approach the crowd; the crowd remains,Baseball field
05/30/2020 06:26:45 PM,Q162I01,Q-14,Queens,1,false,Approached the crowd; they ignored the employee,Skate Park
05/30/2020 06:10:46 PM,Q162I01,Q-14,Queens,20,false,Approached the crowd; they complied with instructions,Skate Park
05/30/2020 06:08:21 PM,Q300-03,Q-07,Queens,25,true,Approached the crowd; they ignored the employee,Playground
05/30/2020 06:06:33 PM,Q024-ZN01,Q-07,Queens,30,false,Did not approach the crowd; the crowd remains,Walking path
05/30/2020 05:36:39 PM,M045,M-08,Manhattan,10,false,Approached the crowd; they ignored the employee,Handall court
05/30/2020 05:29:40 PM,X040,X-07,Bronx,24,true,Did not approach the crowd; the crowd remains,Playground
05/30/2020 02:56:01 PM,X147A-ZN01,X-14,Bronx,100,false,Approached the crowd; they ignored the employee,Baseball field
05/30/2020 02:53:46 PM,X002-05A,X-14,Bronx,30,true,Approached the crowd; they ignored the employee,Playground
05/30/2020 02:38:49 PM,X002-05,X-14,Bronx,30,true,Approached the crowd; they ignored the employee,Playground
05/30/2020 02:37:00 PM,Q015-02,Q-16,Queens,20,false,Did not approach the crowd; the crowd remains,Baseball field
05/30/2020 02:23:19 PM,Q319,Q-06,Queens,7,true,Approached the crowd; they complied with instructions,Playground
05/30/2020 02:10:53 PM,M144-ZN04,M-03,Manhattan,25,false,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
05/30/2020 02:09:21 PM,M144,M-03,Manhattan,60,false,Approached the crowd; they complied with instructions,Track/field area
05/30/2020 01:43:21 PM,Q103,Q-11,Queens,25,false,Approached the crowd; they ignored the employee,Soccer field
05/30/2020 12:48:39 PM,Q131,Q-05,Queens,50,false,Approached the crowd; they complied with instructions,Soccer field
05/30/2020 10:39:34 AM,X042,X-06,Bronx,20,true,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
05/30/2020 10:35:39 AM,Q428,Q-06,Queens,4,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
05/30/2020 10:15:27 AM,X002-ZN01,X-14,Bronx,2,false,Approached the crowd; they ignored the employee,Handall court
05/30/2020 08:44:15 AM,X147A-ZN01,X-14,Bronx,150,false,Approached the crowd; they ignored the employee,Baseball field
05/29/2020 05:43:18 PM,M125C,M-02,Manhattan,20,true,Approached the crowd; they complied with instructions,Handall court
05/29/2020 02:51:32 PM,Q108,Q-13,Queens,18,false,Approached the crowd; they ignored the employee,Skate Park
05/29/2020 12:20:27 PM,Q092,Q-10,Queens,15,true,Did not approach the crowd; the crowd remains,Handall court
05/29/2020 11:14:25 AM,X010A,X-06,Bronx,25,false,Approached the crowd; they ignored the employee,Bench/sitting area
05/29/2020 09:30:43 AM,M028,M-12,Manhattan,10,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
05/29/2020 08:57:52 AM,X147A-ZN01,X-14,Bronx,20,false,Did not approach the crowd; the crowd remains,Soccer field
05/29/2020 08:19:43 AM,Q099-ZN17,Q-15,Queens,25,false,Did not approach the crowd; the crowd remains,Soccer field
05/29/2020 07:26:35 AM,Q099-ZN17,Q-15,Queens,45,false,Did not approach the crowd; the crowd remains,Soccer field
05/29/2020 07:26:05 AM,Q099-ZN15,Q-15,Queens,55,false,Did not approach the crowd; the crowd remains,Soccer field
05/28/2020 09:32:00 PM,M089,M-05,Manhattan,100,false,Did not approach the crowd; the crowd remains,Bench/sitting area
05/28/2020 06:43:58 PM,Q133A,Q-13,Queens,50,false,Approached the crowd; they ignored the employee,Baseball field
05/28/2020 05:11:11 PM,M237,M-02,Manhattan,60,true,Approached the crowd; they complied with instructions,Baseball field
05/28/2020 03:05:25 PM,M058-01,M-11,Manhattan,15,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
05/28/2020 01:18:51 PM,Q220G,Q-08,Queens,2,false,Did not approach the crowd; the crowd remains,Handall court
05/28/2020 07:41:07 AM,X147A-ZN01,X-14,Bronx,35,false,Did not approach the crowd; the crowd remains,Baseball field
05/27/2020 05:18:03 PM,B214-01,B-05,Brooklyn,30,true,Did not approach the crowd; the crowd remains,Playground
05/27/2020 05:09:49 PM,X147A-ZN01,X-14,Bronx,30,true,Did not approach the crowd; the crowd remains,Playground
05/27/2020 05:09:23 PM,Q015-02,Q-16,Queens,40,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
05/27/2020 05:09:10 PM,X147A-ZN01,X-14,Bronx,16,false,Did not approach the crowd; the crowd remains,Soccer field
05/27/2020 04:59:16 PM,M237,M-02,Manhattan,80,true,Approached the crowd; they complied with instructions,Basketball court
05/27/2020 04:16:03 PM,Q012B,Q-07A,Queens,25,false,Did not approach the crowd; the crowd remains,Baseball field
05/27/2020 01:34:10 PM,B367,B-16,Brooklyn,4,false,Did not approach the crowd; the crowd remains,Chess area
05/27/2020 11:24:00 AM,M058-01,M-11,Manhattan,5,true,Did not approach the crowd; the crowd remains,Playground
05/27/2020 10:08:32 AM,M028,M-12,Manhattan,18,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
05/27/2020 08:43:34 AM,Q099-ZN06,Q-15,Queens,10,false,Did not approach the crowd; the crowd remains,Skate Park
05/27/2020 08:43:02 AM,Q099-ZN12,Q-15,Queens,15,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
05/26/2020 05:37:04 PM,Q207,Q-06,Queens,25,false,Did not approach the crowd; the crowd remains,Chess area
05/26/2020 05:17:41 PM,X147A-ZN01,X-14,Bronx,17,false,Did not approach the crowd; the crowd remains,Soccer field
05/26/2020 04:31:03 PM,X147A-ZN01,X-14,Bronx,8,true,Did not approach the crowd; the crowd remains,Playground
05/26/2020 10:55:57 AM,X010A,X-06,Bronx,20,false,Approached the crowd; they ignored the employee,Bench/sitting area
05/26/2020 10:24:04 AM,B129,B-13,Brooklyn,20,false,Approached the crowd; they ignored the employee,Soccer field
05/26/2020 08:54:03 AM,Q099-ZN15,Q-15,Queens,25,false,Did not approach the crowd; the crowd remains,Soccer field
05/26/2020 08:11:38 AM,M076,M-06,Manhattan,2,false,Approached the crowd; they ignored the employee,Handall court
05/25/2020 05:12:51 PM,Q162I01,Q-14,Queens,12,false,Did not approach the crowd; the crowd remains,Skate Park
05/25/2020 04:53:24 PM,Q099-20,Q-15,Queens,10,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
05/25/2020 04:40:08 PM,M391-ZN01,M-01,Manhattan,65,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
05/25/2020 04:17:45 PM,M042-ZN02,M-12,Manhattan,30,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
05/25/2020 03:48:45 PM,B016,B-04,Brooklyn,50,false,Did not approach the crowd; the crowd remains,Basketball court
05/25/2020 03:20:45 PM,Q162E,Q-14,Queens,6,true,Approached the crowd; they ignored the employee,Handall court
05/25/2020 02:19:03 PM,M058-01,M-11,Manhattan,10,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
05/25/2020 02:18:10 PM,M035,M-10,Manhattan,20,false,Did not approach the crowd; the crowd remains,Bench/sitting area
05/25/2020 02:10:02 PM,M144,M-03,Manhattan,15,false,Approached the crowd; they complied with instructions,Baseball field
05/25/2020 02:08:51 PM,M017,M-03,Manhattan,12,true,Approached the crowd; they complied with instructions,Basketball court
